species_id,gear,encount_prob,E_scaled
Fis-57444,PST,0.4785714285714286,1.9956235137598344
Fis-57444,LLT,0.335,1.6699335336024568
Fis-23048,GND,0.00597014925373134,1.0112817825414169
Fis-23048,PST,0.4785714285714286,1.9956235137598344
Fis-23048,LLT,0.335,1.6699335336024568
Fis-47835,GND,0.00597014925373134,1.0112817825414169
Fis-47835,PST,0.4785714285714286,1.9956235137598344
Fis-47835,LLT,0.335,1.6699335336024568
Fis-33107,GND,0.009375,1.0180937396488903
Fis-33107,PST,0.17142857142857143,1.3564051058569648
Fis-33107,LLT,0.12,1.2399120444664087
Fis-53171,GND,0.00140845070422535,1.0021553634493279
Fis-53171,PST,0.5071428571428571,2.055085691239171
Fis-53171,LLT,0.355,1.7099355325918564
Fis-23144,GND,0.00129870129870129,1.0019357919324796
Fis-23144,PST,0.55,2.1442789574581758
Fis-23144,LLT,0.385,1.7699385310759561
Fis-23062,GND,3.3112582781456954e-4,1
Fis-23062,PST,0.5392857142857143,2.1219806409034243
Fis-23062,LLT,0.3775,1.7549377814549312
Fis-28563,PST,0.2857142857142857,1.5942538157743116
Fis-28563,LLT,0.2,1.399920040424008
Fis-54691,PST,0.4642857142857143,1.965892425020166
Fis-54691,LLT,0.325,1.6499325341077569
Fis-31583,PST,0.4642857142857143,1.965892425020166
Fis-31583,LLT,0.325,1.6499325341077569
Fis-32976,PST,0.5714285714285714,2.188875590567678
Fis-32976,LLT,0.4,1.799940030318006
Fis-25895,PST,0.5714285714285714,2.188875590567678
Fis-25895,LLT,0.4,1.799940030318006
Fis-166734,PST,0.5029761904761905,2.046414123690101
Fis-166734,LLT,0.7520833333333332,2.5041418875272314
Fis-23066,GND,0.02272727272727272,1.0448071305971274
Fis-23066,PST,0.5456349206349206,2.135194458121055
Fis-23066,LLT,0.7880050505050505,2.5759889122272583
Fis-23044,GND,0.01415094339622641,1.0276487903654214
Fis-23044,PST,0.33973495058400716,1.7066803384455418
Fis-23044,LLT,0.4906446540880504,1.9812383983792403
Fis-160887,PST,0.4035714285714286,1.8395352978765755
Fis-160887,LLT,0.2825,1.564928286255282
Fis-32610,PST,0.6357142857142857,2.3226654898961856
Fis-32610,LLT,0.445,1.8899445280441554
Fis-47427,PST,0.6357142857142857,2.3226654898961856
Fis-47427,LLT,0.445,1.8899445280441554
Fis-23239,PST,0.6357142857142857,2.3226654898961856
Fis-23239,LLT,0.445,1.8899445280441554
Fis-26148,PST,0.09642857142857145,1.200316889973706
Fis-26148,LLT,0.0675,1.1349067971192341
Fis-61406,PST,0.09642857142857145,1.200316889973706
Fis-61406,LLT,0.0675,1.1349067971192341
Fis-170784,PST,0.44642857142857145,1.9287285640955805
Fis-170784,LLT,0.3125,1.6249312847393818
Fis-23082,PST,0.6964285714285714,2.4490226170397764
Fis-23082,LLT,0.4875,1.97494877589663
Fis-139820,PST,0.7642857142857142,2.5902452885532012
Fis-139820,LLT,0.535,2.0699535234964546
Fis-156398,PST,0.5035714285714286,2.0476529190542534
Fis-156398,LLT,0.3525,1.7049352827181814
Fis-25414,PST,0.25,1.5199260939251409
Fis-25414,LLT,0.175,1.3499175416872582
Fis-31570,PST,0.6071428571428571,2.263203312416849
Fis-31570,LLT,0.425,1.8499425290547555
Fis-23153,PST,0.8714285714285714,2.813228454100714
Fis-23153,LLT,0.61,2.2199610197067035
Fis-29409,PST,0.8513842746400886,2.7715127404427293
Fis-29409,LLT,0.645,2.2899645179381536
Fis-131407,PST,0.30357142857142855,1.631417676698897
Fis-131407,LLT,0.2125,1.4249212897923829
Fis-58273,PST,0.5214285714285715,2.0848167799788393
Fis-58273,LLT,0.365,1.7299365320865563
Fis-23223,PST,0.7724882260596546,2.6073161609339444
Fis-23223,LLT,0.6825,2.3649682660432783
Fis-32811,PST,0.575,2.1963083627525952
Fis-32811,LLT,0.4025,1.804940280191681
Fis-28947,PST,0.575,2.1963083627525952
Fis-28947,LLT,0.4025,1.804940280191681
Fis-25902,PST,0.6785714285714286,2.411858756115191
Fis-25902,LLT,0.475,1.949947526528255
Fis-29540,PST,0.7678571428571429,2.5976780607381182
Fis-29540,LLT,0.5375,2.0749537733701295
Fis-61240,PST,0.6602057327785483,2.3736365069183196
Fis-61240,LLT,0.7725,2.5449772614955775
Fis-31600,PST,0.6395096283027317,2.330564266606803
Fis-31600,LLT,0.7975,2.5949797602323272
Fis-31247,PST,0.6101665205959684,2.269496088867883
Fis-31247,LLT,0.815,2.6299815093480516
Fis-160886,PST,0.1392857142857143,1.2895101561927111
Fis-160886,LLT,0.0975,1.1949097956033339
Fis-140634,PST,0.5428571428571428,2.1294134130883418
Fis-140634,LLT,0.38,1.7599380313286062
Fis-24377,PST,0.5461038961038961,2.1361704787109934
Fis-24377,LLT,0.88,2.759988006063601
Fis-29536,PST,0.34824016563147,1.7243811896783674
Fis-29536,LLT,0.561159420289855,2.1222749786963577
Fis-29485,PST,0.4107142857142857,1.8544008422464096
Fis-29485,LLT,0.2875,1.574928786002632
Fis-31187,PST,0.4585644937586685,1.9539855569569493
Fis-31187,LLT,0.7433252427184466,2.4866248309309427
Fis-131821,PST,0.3435064935064935,1.7145295838575154
Fis-131821,LLT,0.5568181818181818,2.113592067848527
Fis-29532,PST,0.1339918946301925,1.2784927846562029
Fis-29532,LLT,0.21719858156028368,1.4343189225336868
Fis-31223,PST,0.4827043446244477,2.004224840334648
Fis-31223,LLT,0.7848002577319588,2.569579006363736
Fis-31582,PST,0.375,1.7800731203972386
Fis-31582,LLT,0.2625,1.5249262872658824
Fis-29406,PST,0.6785714285714286,2.411858756115191
Fis-29406,LLT,0.475,1.949947526528255
Fis-29481,PST,0.4671814671814672,1.9719189970619906
Fis-29481,LLT,0.7810810810810811,2.5621402813322454
Fis-29539,PST,0.39828834759710335,1.8285402754279194
Fis-29539,LLT,0.6658986175115208,2.331763841766939
Fis-54787,PST,0.4785714285714286,1.9956235137598344
Fis-54787,LLT,0.335,1.6699335336024568
Fis-23156,PST,0.4785714285714286,1.9956235137598344
Fis-23156,LLT,0.335,1.6699335336024568
Fis-32609,PST,0.4785714285714286,1.9956235137598344
Fis-32609,LLT,0.335,1.6699335336024568
Fis-24153,PST,0.3197495731360273,1.6650872463174258
Fis-24153,LLT,0.5489243027888445,2.097803520800827
Fis-29367,PST,0.1529126213592233,1.3178701510341908
Fis-29367,LLT,0.26432038834951455,1.528567245911762
Fis-54800,PST,0.48903940886699504,2.0174092253363156
Fis-54800,LLT,0.7975,2.5949797602323272
Fis-160267,PST,0.32857142857142857,1.6834470819933167
Fis-160267,LLT,0.23,1.4599230389081077
Fis-23198,PST,0.3373674360573924,1.7017531235317152
Fis-23198,LLT,0.5872489082969432,2.1744565623410326
Fis-29421,PST,0.44642857142857145,1.9287285640955805
Fis-29421,LLT,0.3125,1.6249312847393818
Fis-61410,PST,0.4785714285714286,1.9956235137598344
Fis-61410,LLT,0.335,1.6699335336024568
Fis-159136,PST,0.42857142857142855,1.891564703170995
Fis-159136,LLT,0.3,1.5999300353710069
Fis-47425,PST,0.42857142857142855,1.891564703170995
Fis-47425,LLT,0.3,1.5999300353710069
Fis-23252,PST,0.3416235334713596,1.7106108122246684
Fis-23252,LLT,0.6144987922705314,2.2289590538996693
Fis-34717,PST,0.6281041388518024,2.306827433277858
Fis-34717,LLT,0.535,2.0699535234964546
Fis-140692,PST,0.2960667086217747,1.6157990320636308
Fis-140692,LLT,0.5429295154185022,2.085813346884322
Fis-29416,PST,0.25280112044817926,1.525755719168213
Fis-29416,LLT,0.471078431372549,1.9421039973146474
Fis-33777,PST,0.5678571428571428,2.181442818382761
Fis-33777,LLT,0.3975,1.794939780444331
Fis-131829,PST,0.33223214285714286,1.6910656734828566
Fis-131829,LLT,0.6375624999999999,2.2750887745639705
Fis-23155,PST,0.625,2.3003671733414346
Fis-23155,LLT,0.4375,1.8749437784231304
Fis-47424,PST,0.5785714285714286,2.2037411349375127
Fis-47424,LLT,0.5,1.9999500252650049
Fis-33775,PST,0.5018953634085213,2.0441647321078236
Fis-33775,LLT,0.57,2.139957021727904
Fis-23029,PST,0.2064911366006256,1.429376482416917
Fis-23029,LLT,0.4051277372262773,1.8101960172851785
Fis-23084,PST,0.2168139669660968,1.450860111411743
Fis-23084,LLT,0.4353397565922921,1.870623075692531
Fis-161470,PST,0.3535714285714286,1.7354764872877362
Fis-161470,LLT,0.2475,1.4949247880238326
Fis-47420,PST,0.41785714285714287,1.8692663866162438
Fis-47420,LLT,0.2925,1.584929285749982
Fis-132550,PST,0.2928996598639456,1.6092078455272998
Fis-132550,LLT,0.6086011904761904,2.217163260848814
Fis-23253,PST,0.1404344193817878,1.291900813913006
Fis-23253,LLT,0.2947953216374269,1.589520158441017
Fis-23280,PST,0.14830470162748643,1.308280258102723
Fis-23280,LLT,0.31457278481012657,1.629077061533378
Fis-161402,PST,0.3242147922998987,1.6743801542216448
Fis-161402,LLT,0.6950354609929078,2.390040440941776
Fis-31577,PST,0.1904761904761905,1.396046557509856
Fis-31577,LLT,0.4083333333333333,1.8166075298969226
Fis-29338,PST,0.06305418719211822,1.1308589154181015
Fis-29338,LLT,0.13517241379310344,1.2702583885273326
Fis-160464,PST,0.4832576383154417,2.005376342002471
Fis-160464,LLT,0.4325,1.8649432786757805
Fis-140641,PST,0.2918976545842218,1.6071224959750636
Fis-140641,LLT,0.67,2.3399670166749034
Fis-131815,PST,0.3892857142857143,1.809804209136907
Fis-131815,LLT,0.2725,1.5449272867605823
Fis-161235,PST,0.2178571428571429,1.453031144260887
Fis-161235,LLT,0.1525,1.3049152928241834
Fis-23159,PST,0.06525096525096526,1.135430797656727
Fis-23159,LLT,0.16891891891891891,1.3377547717242648
Fis-31585,PST,0.09002341920374707,1.1869866395305924
Fis-31585,LLT,0.244,1.4879244382006875
Fis-160862,PST,0.3145073891625616,1.6541773377340916
Fis-160862,LLT,0.3625,1.7249362822128813
Fis-132518,PST,0.19323547215496367,1.4017891089013101
Fis-132518,LLT,0.5750953389830509,2.1501482089704367
Fis-140639,PST,0.32142857142857145,1.6685815376234825
Fis-140639,LLT,0.225,1.4499225391607578
Fis-58409,PST,0.14642857142857144,1.3043757005625451
Fis-58409,LLT,0.1025,1.2049102953506838
Fis-161440,PST,0.10219198790627362,1.2123115752456621
Fis-161440,LLT,0.33185185185185184,1.6636369226504213
Fis-23149,PST,0.04355400696864112,1.0902756042116408
Fis-23149,LLT,0.14756097560975612,1.2950367503908256
Fis-23157,PST,0.01539408866995074,1.0316698521228287
Fis-23157,LLT,0.0521551724137931,1.104215608239436
Fis-161438,PST,0.12145492883500264,1.2524011496753944
Fis-161438,LLT,0.4304059040590406,1.8607548774900824
Fis-29380,PST,0.03799420137058514,1.0787046690588633
Fis-29380,LLT,0.1395110701107011,1.2789361348089274
Fis-161225,PST,0.26438584779706276,1.5498655781466293
Fis-161225,LLT,0.2675,1.5349267870132324
Fis-61614,PST,0.08868114643976713,1.1841931333844815
Fis-61614,LLT,0.3423275862068965,1.6845894384046072
Fis-159586,PST,0.24285714285714283,1.5050605495553064
Fis-159586,LLT,0.17,1.3399170419399082
Fis-23064,PST,0.11428571428571428,1.2374807508982915
Fis-23064,LLT,0.5,1.9999500252650049
Fis-54647,PST,0.10389610389610388,1.2158581409058054
Fis-54647,LLT,0.4545454545454546,1.9090363911981874
Fis-164699,PST,0.06625258799171842,1.1375153510779572
Fis-164699,LLT,0.2898550724637681,1.5796391663184128
Fis-23075,PST,0.02285714285714285,1.047201782964414
Fis-23075,LLT,0.1,1.1999100454770089
Fis-23077,PST,0.01904761904761904,1.0392734926338358
Fis-23077,LLT,0.08333333333333333,1.1665750463191757
Fis-23101,PST,0.01428571428571428,1.029363129720613
Fis-23101,LLT,0.0625,1.1249062973718842
Fis-23124,PST,0.00998128509045539,1.0204048540741628
Fis-23124,LLT,0.04366812227074235,1.0872406596771709
Fis-27678,PST,0.048407917383821,1.1003774471018088
Fis-27678,LLT,0.22906626506024097,1.4580554757022772
Fis-144985,PST,0.13214285714285717,1.274644611822877
Fis-144985,LLT,0.0925,1.184909295855984
Fis-29321,PST,0.02854812398042414,1.0590457174998578
Fis-29321,LLT,0.14722675367047308,1.2943682731069537
Fis-131127,PST,0.06764617239300784,1.140415645783024
Fis-131127,LLT,0.3688713080168777,1.737679535055496
Fis-6652,PST,0.02628220140515222,1.054329933338474
Fis-6652,LLT,0.1433155737704918,1.2865455223866331
Fis-25897,PST,0.05848549946294307,1.1213506711971057
Fis-25897,LLT,0.32515037593984963,1.6502333010174515
Fis-154010,PST,0.06637726913970009,1.1377748345171939
Fis-154010,LLT,0.4376243093922652,1.875192409632319
Fis-29332,PST,0.03774574049803408,1.0781875782013528
Fis-29332,LLT,0.3236697247706422,1.647271850688737
Fis-29385,PST,0.02841031149301826,1.058758905429383
Fis-29385,LLT,0.25898496240601504,1.5178958607517679
Fis-29423,PST,0.00497835497835497,1.0099928749356777
Fis-29423,LLT,0.04538208168642951,1.0906687498178804
Fis-161233,PST,0.02579957356076759,1.0533254997495995
Fis-161233,LLT,0.2508955223880597,1.5017161721806147
Fis-23127,PST,0.00348437643177861,1.006883642323638
Fis-23127,LLT,0.04054041051956383,1.0809849235616822
Fis-23158,PST,0.02361516034985422,1.0487793509383556
Fis-23158,LLT,0.3104081632653061,1.6207474021920212
Fis-29547,PST,0.02142857142857143,1.0442286740904472
Fis-29547,LLT,0.375,1.7499375315812562
Fis-23278,PST,0.00655811442965095,1.0132806327260444
Fis-23278,LLT,0.13607682619647354,1.2720673037296133
Fis-161228,PST,0.00170972644376899,1.0031902829843624
Fis-161228,LLT,0.09694148936170216,1.193792718503896
Fis-58162,PST,8.234262327031769e-4,1.0013457360685996
Fis-58162,LLT,0.06033083219645293,1.1205677449576177
Fis-31578,PST,3.467406380027739e-4,1.0003536693484123
Fis-31578,LLT,0.04101941747572815,1.081942985350502
Fis-160879,PST,2.053990610328639e-4,1.0000595126206875
Fis-160879,LLT,0.04732687793427229,1.0945585366949202
Fis-31589,PST,4.464285714285714e-4,1.0005611375040593
Fis-31589,LLT,0.1953125,1.3905445719108673
Fis-26519,PST,1.7680339462517678e-4,1
Fis-26519,LLT,0.07735148514851485,1.154610752066983
Fis-132528,LLT,0.15182242990654202,1.3035600849144957
Fis-160938,LLT,0.03638017118402283,1.0726640290768834
Fis-131465,LLT,0.11848341232227488,1.2368787175288238
Fis-161638,LLT,0.06067961165048544,1.1212653387260043
Fis-160439,LLT,0.04545454545454545,1.0908136845968275
Fis-160444,LLT,0.04545454545454545,1.0908136845968275
Fis-131852,LLT,0.01136363636363636,1.0226284590467143
Fis-161448,LLT,0.1913495575221239,1.3826182908611149
Fis-125906,LLT,0.12858695652173913,1.2570868157716402
Fis-131844,LLT,0.04223772321428571,1.0843797185966302
Fis-29319,LLT,0.03884453781512605,1.0775930086512286
Fis-165849,LLT,0.0667063492063492,1.1333194162069564
Fis-54790,LLT,0.11594202898550726,1.2317956968453712
Fis-166044,LLT,0.02758620689655172,1.0550752215498715
Fis-29531,LLT,0.01566361556064073,1.0312288472213647
Fis-23260,LLT,0.00767766497461929,1.0152561478577933
Fis-23113,LLT,0.01136363636363636,1.0226284590467143
Fis-23204,LLT,0.00868055555555555,1.0172620292580479
Fis-131805,LLT,0.01280470914127423,1.0255107486364503
Fis-30995,LLT,0.00476253298153034,1.0094255925057178
Fis-132559,LLT,0.00147590361445783,1.0028520052747094
Fis-58285,LLT,0.00125972006220839,1.0024196165627792
Fis-160378,LLT,7.32016210739615e-4,1.0013641561161213
Fis-154012,LLT,9.523809523809524e-4,1.001804907624743
Fis-23074,LLT,8.1374321880651e-5,1.0000628073070914
Fis-25903,LLT,4.997223764575235e-5,1
Fis-32611,GND,0.5351851851851852,2.070062444027333
Fis-32611,PST,0.09642857142857145,1.200316889973706
Fis-32611,LLT,0.0675,1.1349067971192341
Fis-27224,GND,0.25,1.49950314673733
Fis-27224,PST,0.16071428571428573,1.3341067893022136
Fis-27224,LLT,0.1125,1.2249112948453837
Fis-28553,GND,0.22272727272727272,1.4449396248005058
Fis-28553,PST,0.15714285714285714,1.3266740171172966
Fis-28553,LLT,0.11,1.2199110449717088
Fis-61508,GND,0.05555555555555555,1.110485444039601
Fis-61508,PST,0.32142857142857145,1.6685815376234825
Fis-61508,LLT,0.225,1.4499225391607578
Fis-26903,PST,0.6357142857142857,2.3226654898961856
Fis-26903,LLT,0.445,1.8899445280441554
Fis-21798,GND,0.06666666666666667,1.1327150270508999
Fis-21798,PST,0.9333333333333332,2.9420631719726096
Fis-21798,LLT,0.75,2.499975012632502
Fis-26085,GND,0.04201680672268908,1.0833989773451613
Fis-26085,PST,0.5882352941176471,2.2238533420261115
Fis-26085,LLT,0.8403361344537815,2.680656310588825
Fis-32608,GND,0.5351851851851852,2.070062444027333
Fis-32608,PST,0.09642857142857145,1.200316889973706
Fis-32608,LLT,0.0675,1.1349067971192341
Fis-28785,GND,0.5351851851851852,2.070062444027333
Fis-28785,PST,0.09642857142857145,1.200316889973706
Fis-28785,LLT,0.0675,1.1349067971192341
Fis-154456,GND,0.3214285714285714,1.6424076089528226
Fis-154456,PST,0.125,1.2597790674530427
Fis-154456,LLT,0.0875,1.174908796108634
Fis-166946,GND,0.3214285714285714,1.6424076089528226
Fis-166946,PST,0.125,1.2597790674530427
Fis-166946,LLT,0.0875,1.174908796108634
Fis-28787,GND,0.22272727272727272,1.4449396248005058
Fis-28787,PST,0.15714285714285714,1.3266740171172966
Fis-28787,LLT,0.11,1.2199110449717088
Fis-26902,GND,0.22272727272727272,1.4449396248005058
Fis-26902,PST,0.15714285714285714,1.3266740171172966
Fis-26902,LLT,0.11,1.2199110449717088
Fis-60598,GND,0.22272727272727272,1.4449396248005058
Fis-60598,PST,0.15714285714285714,1.3266740171172966
Fis-60598,LLT,0.11,1.2199110449717088
Fis-47488,GND,0.22272727272727272,1.4449396248005058
Fis-47488,PST,0.15714285714285714,1.3266740171172966
Fis-47488,LLT,0.11,1.2199110449717088
Fis-31408,GND,0.12803030303030302,1.2554829514087547
Fis-31408,PST,0.2357142857142857,1.4901950051854724
Fis-31408,LLT,0.165,1.3299165421925583
Fis-32960,GND,0.07960526315789475,1.1586007914785308
Fis-32960,PST,0.2714285714285714,1.5645227270346433
Fis-32960,LLT,0.19,1.379919040929308
Fis-27236,GND,0.01724137931034482,1.033831709517881
Fis-27236,PST,0.8977832512315271,2.8680771867756194
Fis-27236,LLT,0.725,2.4499725138957524
Fis-28552,GND,0.04550561797752809,1.090378911091179
Fis-28552,PST,0.31785714285714284,1.6611487654385653
Fis-28552,LLT,0.2225,1.4449222892870828
Fis-22814,GND,0.04090909090909091,1.0811828118883435
Fis-22814,PST,0.3535714285714286,1.7354764872877362
Fis-22814,LLT,0.2475,1.4949247880238326
Fis-24098,GND,0.02962962962962963,1.058616417013237
Fis-24098,PST,0.3857142857142858,1.80237143695199
Fis-24098,LLT,0.27,1.5399270368869074
Fis-163295,GND,0.02289719626168224,1.045147090235363
Fis-163295,PST,0.3821428571428571,1.7949386647670729
Fis-163295,LLT,0.2675,1.5349267870132324
Fis-23993,GND,0.00490196078431372,1.00914469795868
Fis-23993,PST,0.9107142857142856,2.8949889481348015
Fis-23993,LLT,0.6375,2.2749637683171287
Fis-54860,GND,0.01481481481481481,1.0289769729981721
Fis-54860,PST,0.1928571428571429,1.4010017389664675
Fis-54860,LLT,0.135,1.2699135437084585
Fis-161488,GND,0.0064,1.012141768797615
Fis-161488,PST,0.44642857142857145,1.9287285640955805
Fis-161488,LLT,0.3125,1.6249312847393818
Fis-161209,GND,5.376344086021506e-4,1.0004131539675247
Fis-161209,PST,0.6590245775729647,2.3711783148020427
Fis-161209,LLT,0.93,2.8599930035371006
Fis-160854,PST,0.5321428571428571,2.1071150965335903
Fis-160854,LLT,0.3725,1.7449372817075812
Fis-47352,PST,0.6357142857142857,2.3226654898961856
Fis-47352,LLT,0.445,1.8899445280441554
Fis-35264,PST,0.6357142857142857,2.3226654898961856
Fis-35264,LLT,0.445,1.8899445280441554
Fis-47495,PST,0.41785714285714287,1.8692663866162438
Fis-47495,LLT,0.2925,1.584929285749982
Fis-35265,PST,0.05714285714285714,1.118556395939618
Fis-35265,LLT,0.04,1.0799040485088094
Fis-32598,PST,0.48146345941975766,2.0016423395651013
Fis-32598,LLT,0.7827827763496145,2.5655438419528522
Fis-161457,PST,0.2714285714285714,1.5645227270346433
Fis-161457,LLT,0.19,1.379919040929308
Fis-47714,PST,0.4,1.8321025256916585
Fis-47714,LLT,0.28,1.5599280363816073
Fis-160851,PST,0.3854713925872617,1.8018659335540237
Fis-160851,LLT,0.6733564231738035,2.3466801984952275
Fis-161213,PST,0.625,2.3003671733414346
Fis-161213,LLT,0.4375,1.8749437784231304
Fis-54855,PST,0.25092165898617513,1.5218442286825389
Fis-54855,LLT,0.4530645161290323,1.906074366346333
Fis-161473,PST,0.18928571428571428,1.3935689667815503
Fis-161473,LLT,0.1325,1.2649132938347836
Fis-149485,PST,0.1636363636363636,1.3401881483626004
Fis-149485,LLT,0.385,1.7699385310759561
Fis-161218,PST,0.07607776838546068,1.1579632827898294
Fis-161218,LLT,0.4225,1.8449422791810806
Fis-161159,LLT,0.06902849740932643,1.137963944710393
