Gear,mycellid,Lat,Lon,avg_eff_gear_yr,eff_smth
Seine_Purse_Seine,-1.25_78.75,-1.25,78.75,426.590572577072,426.590572577072
Seine_Purse_Seine,-1.25_79.25,-1.25,79.25,483.8394218839,483.8394218839
Seine_Purse_Seine,-1.25_79.75,-1.25,79.75,361.827416660701,361.827416660701
Seine_Purse_Seine,-1.25_80.25,-1.25,80.25,249.606688819328,249.606688819328
Seine_Purse_Seine,-1.25_80.75,-1.25,80.75,350.676233925342,350.676233925342
Seine_Purse_Seine,-1.25_81.25,-1.25,81.25,397.313898257075,397.313898257075
Seine_Purse_Seine,-1.25_81.75,-1.25,81.75,693.531867404016,693.531867404016
Seine_Purse_Seine,-1.25_82.25,-1.25,82.25,469.285407662103,469.285407662103
Seine_Purse_Seine,-1.25_82.75,-1.25,82.75,319.280052012606,319.280052012606
Seine_Purse_Seine,-1.25_83.25,-1.25,83.25,281.776439522862,281.776439522862
Seine_Purse_Seine,-1.25_83.75,-1.25,83.75,201.934890632689,201.934890632689
Seine_Purse_Seine,-1.25_84.25,-1.25,84.25,168.213476692435,168.213476692435
Seine_Purse_Seine,-1.25_84.75,-1.25,84.75,161.451373883166,161.451373883166
Seine_Purse_Seine,-1.25_85.25,-1.25,85.25,289.760746048498,289.760746048498
Seine_Purse_Seine,-1.25_85.75,-1.25,85.75,269.3635315451,269.3635315451
Seine_Purse_Seine,-1.25_86.25,-1.25,86.25,379.830589631502,379.830589631502
Seine_Purse_Seine,-1.25_86.75,-1.25,86.75,414.464509032133,414.464509032133
Seine_Purse_Seine,-1.25_87.25,-1.25,87.25,444.512687403224,444.512687403224
Seine_Purse_Seine,-1.25_87.75,-1.25,87.75,596.668869904144,596.668869904144
Seine_Purse_Seine,-1.25_88.25,-1.25,88.25,633.639871342835,633.639871342835
Seine_Purse_Seine,-1.25_88.75,-1.25,88.75,588.527538135293,588.527538135293
Seine_Purse_Seine,-1.25_89.25,-1.25,89.25,455.146820397229,455.146820397229
Seine_Purse_Seine,-1.25_89.75,-1.25,89.75,525.962795476886,525.962795476886
Seine_Purse_Seine,-1.25_90.25,-1.25,90.25,535.026370226077,535.026370226077
Seine_Purse_Seine,-1.25_90.75,-1.25,90.75,582.814962264605,582.814962264605
Seine_Purse_Seine,-1.25_91.25,-1.25,91.25,683.20741468265,683.20741468265
Seine_Purse_Seine,-1.25_91.75,-1.25,91.75,421.292009375918,421.292009375918
Seine_Purse_Seine,-1.25_92.25,-1.25,92.25,568.124355666565,568.124355666565
Seine_Purse_Seine,-1.25_92.75,-1.25,92.75,952.196043779878,952.196043779878
Seine_Purse_Seine,-1.25_93.25,-1.25,93.25,751.136657306496,751.136657306496
Seine_Purse_Seine,-1.25_93.75,-1.25,93.75,822.814767619783,822.814767619783
Seine_Purse_Seine,-1.25_94.25,-1.25,94.25,1140.81092202497,1140.81092202497
Seine_Purse_Seine,-1.25_94.75,-1.25,94.75,1812.43256802749,1812.43256802749
Seine_Purse_Seine,-1.25_95.25,-1.25,95.25,496.32682611838,496.32682611838
Seine_Purse_Seine,-1.25_95.75,-1.25,95.75,81.7373646277225,81.7373646277225
Seine_Purse_Seine,-1.25_96.25,-1.25,96.25,56.0881567412054,56.0881567412054
Seine_Purse_Seine,-1.25_96.75,-1.25,96.75,48.1605070990487,48.1605070990487
Seine_Purse_Seine,-1.25_97.25,-1.25,97.25,31.7974278334074,31.7974278334074
Seine_Purse_Seine,-1.25_97.75,-1.25,97.75,1169.38906745016,1169.38906745016
Seine_Purse_Seine,-1.25_98.25,-1.25,98.25,7728.48793338264,5806.00996302426
Seine_Purse_Seine,-1.25_99.25,-1.25,99.25,15691.1733236761,5806.00996302426
Seine_Purse_Seine,-1.25_99.75,-1.25,99.75,9950.51905816747,5806.00996302426
Seine_Purse_Seine,-1.75_100.25,-1.75,100.25,18321.0148188154,5806.00996302426
Seine_Purse_Seine,-1.75_100.75,-1.75,100.75,21614.1736069,5806.00996302426
Seine_Purse_Seine,-1.75_41.75,-1.75,41.75,4828.5262224785,4828.5262224785
Seine_Purse_Seine,-1.75_42.25,-1.75,42.25,1033.72183884393,1033.72183884393
Seine_Purse_Seine,-1.75_44.75,-1.75,44.75,91.9483499737849,91.9483499737849
Seine_Purse_Seine,-1.75_45.25,-1.75,45.25,426.931723551083,426.931723551083
Seine_Purse_Seine,-1.75_45.75,-1.75,45.75,790.754380606025,790.754380606025
Seine_Purse_Seine,-1.75_46.25,-1.75,46.25,516.569187188588,516.569187188588
Seine_Purse_Seine,-1.75_46.75,-1.75,46.75,376.599622592862,376.599622592862
Seine_Purse_Seine,-1.75_47.25,-1.75,47.25,727.109802085571,727.109802085571
Seine_Purse_Seine,-1.75_47.75,-1.75,47.75,1343.14097014842,1343.14097014842
Seine_Purse_Seine,-1.75_48.25,-1.75,48.25,1738.45573395985,1738.45573395985
Seine_Purse_Seine,-1.75_48.75,-1.75,48.75,1569.2159501861,1569.2159501861
