species_id,gear,encount_prob,E_scaled,sumA,A_scaled,sel0123,pcm,geomean
Fis-25888,PST,0.23214285714285715,1.4827622330005554,165.3795832,1.2818271234654777,1,2,1.3963128735698545
Fis-25888,LLT,0.1625,1.3249162923188833,363.665298,1.619732917974791,1,2,1.4393468483412863
Fis-29298,GND,0.15000000000000002,1.299436899635641,2.147505187,1.003657487967414,1,3,1.4064214931200747
Fis-29298,PST,0.26785714285714285,1.557089954849726,1.291586207,1.002198885751595,1,2,1.329151248483203
Fis-29298,LLT,0.1875,1.374918791055633,6.370703448,1.0108543915123462,1,2,1.291216036866309
Fis-15849,GND,0.11842105263157894,1.2362580847614233,46.51642488,1.0792681545023444,1,3,1.4144576229318873
Fis-15849,PST,0.3392857142857143,1.705745398548068,14.98157398,1.0255284846585273,1,2,1.3676437430543764
Fis-15849,LLT,0.2375,1.4749237885291326,23.13052994,1.03941541262438,1,2,1.3232660858778944
Fis-23056,GND,0.0400355871886121,1.079435225776488,216.0973848,1.3682571472455556,3,3,1.9094210469249284
Fis-23056,PST,0.9611718352821554,3,62.37701083,1.1062967475718133,3,3,2.337808051033187
Fis-23056,LLT,0.7025,2.404970265032678,141.6004218,1.2413042021156628,3,3,2.276709457095804
Fis-25062,GND,0.03813559322033898,1.0756339791490055,52.14565869,1.0888611336282754,3,3,1.8018551677614438
Fis-25062,PST,0.9155569007263922,2.9050672833007907,26.6489426,1.0454112657623034,2,3,2.066087239428601
Fis-25062,LLT,0.7375,2.474973763264128,94.30333003,1.1607035325785664,3,3,2.2549327995537096
Fis-31602,GND,0.03260869565217391,1.064576522603223,12.90903209,1.0219965917296765,3,3,1.768956731773481
Fis-31602,PST,0.7828674948240165,2.6289172481819723,10.65974205,1.0181634959425456,2,3,2.0018725390473993
Fis-31602,LLT,0.8625,2.7249862569478767,42.14325098,1.0718156720948375,3,3,2.2642883506155482
Fis-23050,GND,0.03169014084507042,1.062738804473079,86.11338377,1.146746751573111,3,3,1.8198439182430612
Fis-23050,PST,0.760814889336016,2.5830218902326476,34.93020572,1.059523663102307,2,3,2.013017263612568
Fis-23050,LLT,0.8875,2.774988755684626,132.9563329,1.226573500357799,3,3,2.3526066956132903
Fis-25412,GND,0.01817447495961227,1.0356985189652397,6.520161229,1.0111090878745397,3,3,1.7521386496065419
Fis-25412,PST,0.4363316408954535,1.907715072458093,6.732913376,1.0114716464347369,3,3,2.0413968175594617
Fis-25412,LLT,0.6301494345718902,2.26026190277579,5.530924036,1.009423293312909,3,3,2.1287205325369745
Fis-25664,GND,0.22272727272727272,1.4449396248005058,323.3693304,1.551063115104052,1,2,1.4550479041709474
Fis-25664,PST,0.15714285714285714,1.3266740171172966,85.29571093,1.1453533259754691,1,2,1.3203328391555917
Fis-25664,LLT,0.11,1.2199110449717088,197.0050339,1.3357211876761923,1,2,1.343595354222588
Fis-25905,GND,0.22272727272727272,1.4449396248005058,10.11497903,1.0172351457521245,1,3,1.4490990712617813
Fis-25905,PST,0.15714285714285714,1.3266740171172966,5.928693231,1.0101011460568818,1,2,1.27949846962055
Fis-25905,LLT,0.11,1.2199110449717088,6.61003212,1.011262240081481,1,2,1.2533012925845917
Fis-23057,GND,0.22272727272727272,1.4449396248005058,404.1097013,1.6886556754428526,3,3,2.164752892417461
Fis-23057,PST,0.15714285714285714,1.3266740171172966,104.4407934,1.1779791473035306,3,3,1.9365828606824878
Fis-23057,LLT,0.11,1.2199110449717088,181.6172986,1.3094983963495952,3,3,1.9472374385890607
Fis-23052,GND,0.22272727272727272,1.4449396248005058,83.5280283,1.142340954639829,3,3,1.963233650462949
Fis-23052,PST,0.15714285714285714,1.3266740171172966,24.9459515,1.0425091375819238,2,3,1.6972617973296402
Fis-23052,LLT,0.11,1.2199110449717088,65.06296404,1.1108739767199411,3,3,1.8687829644643528
Fis-24046,GND,0.2,1.3994700231864856,8.827375064,1.0150408936771154,1,3,1.436786036350532
Fis-24046,PST,0.175,1.3638378780418818,5.2287779,1.0089083952515636,1,2,1.287985933197178
Fis-24046,LLT,0.1225,1.2449122943400837,5.766357673,1.0098245042132754,1,2,1.2592259475026923
Fis-25889,GND,0.18490566037735848,1.3692713443786833,557.8394137,1.9506319890699109,3,3,2.2142509656705833
Fis-25889,PST,0.18928571428571428,1.3935689667815503,122.5185749,1.208786142789235,2,3,1.783024445316341
Fis-25889,LLT,0.1325,1.2649132938347836,220.7012706,1.3761027940721475,3,3,1.9894752273574434
Fis-21801,GND,0.1814814814814815,1.3624207181676542,615.6841383,2.049207257812041,1,3,1.7011969477501436
Fis-21801,PST,0.1928571428571429,1.4010017389664675,159.365583,1.2715784501416838,1,2,1.3738931470809772
Fis-21801,LLT,0.135,1.2699135437084583,354.4061683,1.603954103142371,1,2,1.420689013181004
Fis-25470,GND,0.4694444444444445,1.9385374112104816,317.294854,1.540711382119957,1,2,1.5633505412727695
Fis-29411,GND,0.4694444444444445,1.9385374112104816,9.971591418,1.0169907937825209,1,3,1.5594739183979567
Fis-29411,PST,0.06428571428571428,1.1334219403094523,5.932543645,1.0101077076854046,1,2,1.2301195593462504
Fis-29411,LLT,0.045,1.0899045482561591,6.512950989,1.011096800646091,1,2,1.218436215968423
Fis-61250,GND,0.2057142857142857,1.410902380163725,5.123272033,1.0087285989215558,1,3,1.4374678450883203
Fis-61250,PST,0.125,1.2597790674530427,4.402010191,1.0074994707616372,1,2,1.2622410574227645
Fis-61250,LLT,0.0875,1.174908796108634,15.71512308,1.0267785519752632,1,2,1.246314749731798
Fis-161480,GND,0.11612903225806452,1.2316725256173269,362.919888,1.6184626380731892,1,3,1.5637949154338187
Fis-161480,PST,0.22142857142857145,1.460463916445804,114.4651565,1.195062023804099,1,2,1.3668719087487882
Fis-161480,LLT,0.155,1.3099155426978584,264.3547228,1.4504942068049993,1,2,1.3961989992379336
Fis-27676,GND,0.11612903225806452,1.2316725256173269,296.2297726,1.5048136217893655,3,3,2.0209479081278436
Fis-27676,PST,0.22142857142857145,1.460463916445804,73.90074555,1.1259347569977762,3,3,1.9613795443882969
Fis-27676,LLT,0.155,1.3099155426978584,131.2354382,1.223640862010872,3,3,1.948879305476844
Fis-31573,GND,0.0935064935064935,1.1864124613379334,310.0240562,1.5283209549537655,1,2,1.3799713366276116
Fis-23311,GND,0.02236024844720497,1.0440728388940437,356.7003997,1.6078637851120838,3,3,1.97154021531052
Fis-23311,PST,0.8205856255545697,2.7074153246110866,109.8706287,1.187232324280762,2,3,2.095609996260171
Fis-23311,LLT,0.805,2.6099805098533517,262.383124,1.4471343346143093,3,3,2.414610891963354
Fis-160925,GND,0.2326923076923077,1.4648762962774224,0.038236751,1.0000630080149937,1,2,1.3083217990611589
Fis-23128,GND,0.14756097560975612,1.294557235072185,448.4900672,1.764285847869442,3,3,2.1292819816732287
Fis-23128,PST,0.14642857142857144,1.3043757005625451,114.8472436,1.1957131521278286,2,3,1.749021866319434
Fis-23128,LLT,0.1025,1.2049102953506838,223.7809471,1.3813509811925044,3,3,1.9673214007905768
Fis-27240,GND,0.0852112676056338,1.169816514189476,569.5606013,1.970606485026746,3,3,2.1342242058907903
Fis-27240,PST,0.25357142857142856,1.5273588661100581,141.8744412,1.2417711683979358,3,3,2.032620460757545
Fis-27240,LLT,0.1775,1.3549177915609332,299.2894791,1.510027777316861,3,3,2.0715007641159313
Fis-28555,GND,0.07960526315789475,1.1586007914785308,218.2939402,1.3720003760422914,1,3,1.4777546224016207
Fis-28555,PST,0.2714285714285714,1.5645227270346431,66.62192797,1.113530663037003,1,2,1.3662447720948614
Fis-28555,LLT,0.19,1.379919040929308,179.0633454,1.3051461131502933,1,2,1.3776398104106151
Fis-23193,GND,0.07289156626506026,1.145168950063254,466.0263834,1.79417011292759,3,3,2.0736904274142525
Fis-23193,PST,0.29642857142857143,1.6165521323290628,132.862658,1.2264138656027588,3,3,2.0552625984001027
Fis-23193,LLT,0.2075,1.414920790045033,296.6498398,1.5055294733629725,3,3,2.092502448459585
Fis-161494,GND,0.0375776397515528,1.0745177025834312,458.39477,1.7811648069633352,1,3,1.5479599987906196
Fis-161494,PST,0.575,2.1963083627525952,134.9452144,1.2299628246170895,1,2,1.524592658038473
Fis-161494,LLT,0.4025,1.804940280191681,303.5448012,1.5172794242473715,1,2,1.5298174142324803
Fis-29505,GND,0.15,1.299436899635641,452.6035667,1.7712958098233988,1,3,1.621033112844116
Fis-29505,PST,0.01071428571428571,1.021930357535696,123.9226984,1.211178959978992,1,2,1.254338936222705
Fis-29505,LLT,0.0075,1.014900800151035,261.0194628,1.4448104706804283,1,2,1.3086277267224542
Fis-161456,GND,0.09803921568627452,1.195480908494567,169.3093198,1.2885239284742231,1,2,1.3248486945867495
Fis-161456,PST,0.1821428571428571,1.378703422411716,46.54533792,1.0793174262502498,1,2,1.3134468690558678
Fis-161456,LLT,0.1275,1.2549127940874336,111.2243646,1.189539274155122,1,2,1.314484840871046
Fis-159584,GND,0.05555555555555555,1.110485444039601,208.5454062,1.3553875497986378,1,2,1.317199597997667
Fis-23202,GND,0.05555555555555555,1.110485444039601,13.58076851,1.0231413218426344,1,2,1.227777365456247
Fis-23220,GND,0.05555555555555555,1.110485444039601,11.05273863,1.018833215502214,1,3,1.3573264276481758
Fis-23220,PST,0.32142857142857145,1.6685815376234825,6.538386755,1.0111401466467238,1,2,1.35533669235479
Fis-23220,LLT,0.225,1.4499225391607578,7.232565713,1.0123231218931816,1,2,1.3089512985455982
Fis-24127,GND,0.05555555555555555,1.110485444039601,918.0184598,2.5644260128138097,3,3,2.2500200510003645
Fis-24127,PST,0.32142857142857145,1.6685815376234825,382.0608972,1.6510815179958294,2,2,1.8219815939043011
Fis-24127,LLT,0.225,1.4499225391607578,649.4133757,2.106686460352356,1,2,1.572148896457906
Fis-28561,GND,0.05555555555555555,1.110485444039601,501.3328251,1.8543370858533432,1,3,1.5765425705761515
Fis-28561,PST,0.32142857142857145,1.6685815376234825,124.4301049,1.2120436495845677,1,2,1.4181557249657302
Fis-28561,LLT,0.225,1.4499225391607578,246.8080157,1.42059223424168,1,2,1.4246594337998775
Fis-23053,GND,0.05555555555555555,1.110485444039601,267.9576965,1.4566341634424336,3,3,1.953333812442149
Fis-23053,PST,0.32142857142857145,1.6685815376234825,46.96949635,1.0800402498355572,2,3,1.8133626080550065
Fis-23053,LLT,0.225,1.4499225391607578,83.55880784,1.1423934071572928,3,3,1.9649465877663725
Fis-23146,GND,0.04166666666666666,1.0826984652754774,11.09381349,1.0189032126435442,1,3,1.3487778550730531
Fis-23146,PST,0.42857142857142855,1.891564703170995,6.567913474,1.0111904641870115,1,2,1.3985275968486033
Fis-23146,LLT,0.3,1.5999300353710069,7.267993008,1.0123834948165482,1,2,1.3415875236405381
Fis-23028,GND,0.02941176470588235,1.058180542836545,5.444151281,1.0092754207505834,1,3,1.3378970028253403
Fis-23028,PST,0.6071428571428571,2.263203312416849,4.60114092,1.0078388165751355,1,2,1.461457403580291
Fis-23028,LLT,0.425,1.8499425290547555,16.56597436,1.0282285181418511,1,2,1.396591740641757
Fis-25900,GND,0.0238095238095238,1.0469723497216044,11.58623437,1.0197423647168906,1,3,1.3377862635825537
Fis-25900,PST,0.75,2.560514199813533,9.639777749,1.0164253382147024,1,2,1.510456306523764
Fis-25900,LLT,0.525,2.0499525240017547,37.18715842,1.063369817103026,1,2,1.4449889697994052
Fis-23221,GND,0.02032520325203252,1.040001400345239,12.82486172,1.0218531539849167,1,3,1.3362444583787612
Fis-23221,PST,0.8785714285714286,2.828093998470548,7.636141121,1.0130108692128623,1,2,1.5471573514810322
Fis-23221,LLT,0.615,2.2299615194540534,8.410699315,1.0143308215967306,1,2,1.4584003057184107
Fis-23243,GND,0.01724137931034482,1.033831709517881,131.8162672,1.224630673530663,3,3,1.8372758765899597
Fis-23243,PST,0.8977832512315271,2.8680771867756194,60.93892634,1.1038460562416028,2,3,2.0876738386105047
Fis-23243,LLT,0.725,2.4499725138957524,113.6666442,1.193701250369517,3,3,2.265034610519931
Fis-169677,GND,0.01256281407035176,1.0244714796240226,194.5480318,1.331534122321792,3,3,1.8718613217651898
Fis-169677,PST,0.6541636755204595,2.361061921082592,44.60284592,1.0760071560008269,3,3,2.186710354983215
Fis-169677,LLT,0.9554020100502512,2.910799562555044,101.4021436,1.1728008752533214,3,3,2.354343207400152
Fis-23045,GND,0.0119047619047619,1.0231549393523558,719.0429659,2.225344741013777,3,3,2.1276260720672
Fis-23045,PST,0.6198979591836735,2.289748927362982,184.1189675,1.3137615799990396,2,3,2.061170499194111
Fis-23045,LLT,0.9053571428571427,2.810704826210876,429.6300314,1.7321457847897537,3,3,2.5728267797762263
Fis-31594,GND,0.0115473441108545,1.0224398669856116,12.3583336,1.0210581266920602,3,3,1.7507844783992927
Fis-31594,PST,0.6012867040580666,2.2510156259242597,7.957159167,1.0135579275725373,3,3,2.1287144024201115
Fis-31594,LLT,0.8781755196304849,2.7563388629687253,12.10823416,1.0206319232710788,3,3,2.2431642067845745
Fis-58485,GND,0.00675675675675675,1.01285551865214,980.8600546,2.6715166271858255,3,3,2.2214521982612303
Fis-58485,PST,0.3518339768339768,1.7318605440626411,450.7887794,1.7682031657310575,3,2,2.070375325068741
Fis-58485,LLT,0.5138513513513513,2.0276541124029337,780.0329627,2.3292799808600337,3,2,2.307234326023065
Fis-22768,GND,0.00505050505050505,1.0094418848973337,61.07228848,1.1040733234449898,3,3,1.779632944375598
Fis-22768,PST,0.262987012987013,1.5469543564157484,55.31990051,1.0942704729003137,3,3,1.9756552936771172
Fis-22768,LLT,0.38409090909090904,1.7681202583946196,121.1038618,1.206375279482514,3,3,2.093192571008406
Fis-58398,GND,0.04550561797752809,1.090378911091179,33.80419602,1.0576047896086342,1,3,1.3638152009298898
Fis-58398,PST,0.31785714285714284,1.6611487654385653,20.81229455,1.0354648245948406,1,2,1.361894507596939
Fis-58398,LLT,0.2225,1.4449222892870828,41.41456805,1.0705738973928356,1,2,1.3262420210538677
Fis-160691,GND,0.04550561797752809,1.090378911091179,92.09043029,1.1569324508061434,3,3,1.8356166523279358
Fis-160691,PST,0.31785714285714284,1.6611487654385653,23.67666098,1.0403460941067226,2,3,1.7944625733089905
Fis-160691,LLT,0.2225,1.4449222892870828,49.05878752,1.083600685812865,3,3,1.9374882072308404
Fis-28562,GND,0.04090909090909091,1.0811828118883435,599.0312971,2.0208285541711906,3,3,2.10580318410879
Fis-28562,PST,0.3535714285714286,1.7354764872877362,163.2450249,1.2781895461492527,3,3,2.1138011323254973
Fis-28562,LLT,0.2475,1.4949247880238326,337.8816299,1.5757940449022518,3,3,2.145805365442567
Fis-30780,GND,0.04705882352941176,1.093486351148608,414.2890124,1.706002604384619,1,2,1.3898110586453531
Fis-161495,GND,0.04705882352941176,1.093486351148608,72.2242622,1.123077801624391,1,3,1.3854348761582358
Fis-161495,PST,0.24285714285714283,1.5050605495553064,22.10374127,1.037665625244692,1,2,1.3294143106973346
Fis-161495,LLT,0.17,1.3399170419399082,58.78221634,1.100170729419339,1,2,1.3103641359773766
Fis-32975,GND,0.04102564102564102,1.081415989332518,510.9549418,1.8707344798444048,1,2,1.4182694014423438
Fis-32975,PST,0.2785714285714286,1.5793882714044774,131.1750834,1.2235380092326622,1,2,1.4021164751416912
Fis-32975,LLT,0.195,1.389919540676658,280.0665502,1.4772692950968875,1,2,1.4235405145729252
Fis-159583,GND,0.02990654205607476,1.0591704253125842,431.8365393,1.7359059739985052,1,2,1.3847791303411654
Fis-31571,GND,0.02816091954022988,1.0556780238565713,180.8164988,1.3081337247042637,1,2,1.2891498567954414
Fis-161466,GND,0.02289719626168224,1.045147090235363,8.065913413,1.0137432595816431,1,3,1.3352317862678824
Fis-161466,PST,0.3821428571428571,1.7949386647670729,6.664371531,1.011354841819663,1,2,1.3803708884959647
Fis-161466,LLT,0.2675,1.5349267870132324,26.66841674,1.0454444523423638,1,2,1.338457716460627
Fis-161491,GND,0.02195121951219512,1.0432545100542094,140.1757229,1.2388763216492027,1,3,1.4032494139421388
Fis-161491,PST,0.29285714285714287,1.6091193601441458,39.97738358,1.06812473981897,1,2,1.361632966295355
Fis-161491,LLT,0.205,1.409920540171358,100.9792043,1.1720801292311491,1,2,1.3483277849440292
Fis-48194,GND,0.01551724137931034,1.0303822914644036,258.2790827,1.4401404907180189,3,3,1.9116634606382144
Fis-48194,PST,0.4142857142857143,1.8618336144313268,75.93570181,1.1294025989072176,2,3,1.884669598526321
Fis-48194,LLT,0.29,1.579929035876307,171.33045,1.291968208899198,3,3,2.0702985565130616
Fis-161493,GND,0.02659574468085106,1.0525466372548329,66.82888411,1.1138833444139031,1,3,1.3694638677832207
Fis-161493,PST,0.16785714285714284,1.3489723336720476,19.35908899,1.0329883649072005,1,2,1.292058320270885
Fis-161493,LLT,0.1175,1.2349117945927337,46.27024588,1.078848632043702,1,2,1.2776344464953788
Fis-24044,GND,0.01470588235294117,1.028759035909826,11.69421305,1.0199263750561742,1,3,1.331989910113851
Fis-24044,PST,0.30357142857142855,1.631417676698897,6.980954894,1.011894342877068,1,2,1.3479773095975955
Fis-24044,LLT,0.2125,1.4249212897923829,7.65394326,1.013041206476083,1,2,1.3035028814100074
Fis-25886,GND,0.01,1.019344153693276,5.456274332,1.0092960800763655,1,3,1.3254555544263398
Fis-25886,PST,0.44642857142857145,1.9287285640955805,4.269010979,1.007272822036865,1,2,1.4039836685898297
Fis-25886,LLT,0.3125,1.6249312847393818,17.16964023,1.029257246790439,1,2,1.3523753068267799
Fis-29388,GND,0.00710227272727272,1.0135467794874884,426.634612,1.727041183213858,3,3,1.9922656650900938
Fis-29388,PST,0.6285714285714286,2.3077999455263516,124.8284616,1.2127225035168712,2,3,2.0243132203972123
Fis-29388,LLT,0.44,1.8799440282968056,307.9952362,1.5248635700649558,3,3,2.253744108263279
Fis-29436,GND,0.00952380952380952,1.018391457278506,564.5224412,1.9620207757981576,3,3,2.0592791138868134
Fis-29436,PST,0.3,1.6239849045139798,154.8783608,1.2639316139378745,2,3,1.8733296363549399
Fis-29436,LLT,0.21,1.419921039918708,339.2358637,1.57810184326585,3,3,2.1191438237243387
Fis-57444,GND,0.00597014925373134,1.0112817825414169,249.1212242,1.4245342557677725,1,2,1.3028480556355584
Fis-57444,PST,0.4785714285714286,1.9956235137598344,58.53677743,1.0997524681745958,1,2,1.4474410604426509
Fis-57444,LLT,0.335,1.6699335336024568,140.0065344,1.2385880014614774,1,2,1.4261460798940806
Fis-23048,GND,0.00597014925373134,1.0112817825414169,480.387736,1.8186438087025285,3,3,2.0170449909854997
Fis-23048,PST,0.4785714285714286,1.9956235137598344,132.59581,1.2259591203602982,2,3,1.957385933180916
Fis-23048,LLT,0.335,1.6699335336024568,301.0348691,1.513002158982598,3,3,2.1837117490222155
Fis-47835,GND,0.00597014925373134,1.0112817825414169,34.74590233,1.0592095850887118,3,3,1.7620740234692884
Fis-47835,PST,0.4785714285714286,1.9956235137598344,13.11173254,1.0223420208326943,2,3,1.8704948579493166
Fis-47835,LLT,0.335,1.6699335336024568,47.29687637,1.0805981498631825,3,3,2.0074811625452926
Fis-33107,GND,0.009375,1.0180937396488905,146.4363459,1.2495452737271275,1,3,1.397704149359415
Fis-33107,PST,0.17142857142857143,1.3564051058569648,38.59978149,1.065777118714703,1,2,1.3039815628994587
Fis-33107,LLT,0.12,1.239912044466409,76.81420104,1.1308996809364924,1,2,1.2940803389398041
Fis-53171,GND,0.00140845070422535,1.002155363449328,4.999873814,1.0085183115931202,1,3,1.319577872693448
Fis-53171,PST,0.5071428571428571,2.055085691239171,4.129447585,1.0070349870542412,1,2,1.4263500530720192
Fis-53171,LLT,0.355,1.7099355325918564,17.86613603,1.0304441702504008,1,2,1.3701198231466696
Fis-23144,GND,0.00129870129870129,1.0019357919324796,9.488846043,1.0161681300840812,1,3,1.3220006813205418
Fis-23144,PST,0.55,2.144278957458176,5.614554714,1.0095658113491854,1,2,1.4424855740371063
Fis-23144,LLT,0.385,1.769938531075956,6.221281067,1.0105997554765622,1,2,1.3752822634547168
Fis-23062,GND,3.3112582781456954e-4,1,576.5667561,1.9825459245700188,3,3,2.0552584452312175
Fis-23062,PST,0.5392857142857143,2.1219806409034243,152.7737274,1.260345032716453,2,3,2.001453619527766
Fis-23062,LLT,0.3775,1.7549377814549312,335.3387705,1.5714606670452076,3,3,2.232039814438929
Fis-28563,PST,0.2857142857142857,1.5942538157743116,122.6733619,1.2090499208645615,3,3,2.0408498407420552
Fis-28563,LLT,0.2,1.399920040424008,284.8533601,1.4854266694395426,3,3,2.079932491557267
Fis-54691,PST,0.4642857142857143,1.965892425020166,8.908967865,1.0151799388941445,1,2,1.413458926750276
Fis-54691,LLT,0.325,1.6499325341077569,34.88342302,1.0594439390262247,1,2,1.3673935930223442
Fis-31583,PST,0.4642857142857143,1.965892425020166,7.547147938,1.0128592127395866,1,2,1.4126504329170593
Fis-31583,LLT,0.325,1.6499325341077569,28.07326636,1.047838506939242,1,2,1.3636334125921712
Fis-25895,PST,0.5714285714285714,2.188875590567678,7.551056089,1.0128658727598006,1,2,1.4511113970029548
Fis-25895,LLT,0.4,1.799940030318006,27.77966598,1.0473381720070347,1,2,1.3934575434212837
Fis-166734,PST,0.5029761904761905,2.046414123690101,128.7636007,1.2194285151195294,1,2,1.4946687915998833
Fis-166734,LLT,0.7520833333333332,2.504141887527231,297.0792856,1.5062613073450324,1,2,1.6572854295509
Fis-23066,GND,0.02272727272727272,1.0448071305971274,558.5145238,1.9517824683918927,3,3,2.0697958532101937
Fis-23066,PST,0.5456349206349206,2.135194458121055,160.5313618,1.2735650955842637,3,3,2.2242073559826068
Fis-23066,LLT,0.7880050505050505,2.5759889122272583,393.7249566,1.670958659739178,3,3,2.494813302374198
Fis-23044,GND,0.01415094339622641,1.0276487903654214,564.5848131,1.9621270659887835,3,3,2.063970987821169
Fis-23044,PST,0.33973495058400716,1.7066803384455418,160.24023,1.2730689674477251,3,3,2.102866278067453
Fis-23044,LLT,0.4906446540880504,1.9812383983792403,370.7222682,1.631758953862776,3,3,2.322516524196704
Fis-23239,PST,0.6357142857142857,2.3226654898961856,173.9015799,1.2963497635287005,2,3,2.0616504236545556
Fis-23239,LLT,0.445,1.8899445280441551,378.257606,1.6446001931258936,3,3,2.2997889128008047
Fis-26148,PST,0.09642857142857145,1.200316889973706,139.5256326,1.237768479465282,1,2,1.3129292775604453
Fis-26148,LLT,0.0675,1.134906797119234,301.3978809,1.513620780403808,1,2,1.3614503833734861
Fis-61406,PST,0.09642857142857145,1.200316889973706,5.318518063,1.0090613246802342,1,2,1.2475583532089964
Fis-61406,LLT,0.0675,1.134906797119234,18.53544053,1.03158475604131,1,2,1.2370116140357161
Fis-170784,PST,0.44642857142857145,1.9287285640955805,9.732779525,1.0165838258750048,1,2,1.4072170094321497
Fis-170784,LLT,0.3125,1.6249312847393818,8.786475474,1.0149711952196747,1,2,1.3476579520650702
Fis-23082,PST,0.6964285714285714,2.4490226170397764,9.396057019,1.0160100049820886,1,2,1.493585862116522
Fis-23082,LLT,0.4875,1.97494877589663,36.70131429,1.0625418727051106,1,2,1.4313075802329571
Fis-156398,PST,0.5035714285714286,2.0476529190542534,45.49292134,1.0775239654304505,2,3,1.9074740279746059
Fis-156398,LLT,0.3525,1.7049352827181814,116.5889915,1.1986813271603975,3,3,2.0709210233418993
Fis-25414,PST,0.25,1.5199260939251409,2.675540113,1.0045573312132003,2,3,1.7397510697455685
Fis-25414,LLT,0.175,1.3499175416872582,2.92064086,1.0049750161822533,3,3,1.869288154482848
Fis-31570,PST,0.6071428571428571,2.263203312416849,119.8180924,1.204184153757189,2,3,2.0109067508277416
Fis-31570,LLT,0.425,1.8499425290547555,268.8352778,1.4581296811942903,3,3,2.219725259390249
Fis-23153,PST,0.8714285714285714,2.813228454100714,10.83136322,1.0184559617304214,1,2,1.5471923626447848
Fis-23153,LLT,0.61,2.2199610197067035,43.18298689,1.0735875233303276,1,2,1.4775874714148822
Fis-29409,PST,0.8513842746400886,2.7715127404427293,2.847778198,1.004850848308042,1,2,1.5362507914134698
Fis-29409,LLT,0.645,2.2899645179381536,15.54431817,1.026487477205314,1,2,1.472492532741794
Fis-131407,PST,0.30357142857142855,1.631417676698897,6.919008903,1.0117887784932362,1,2,1.347942151786321
Fis-131407,LLT,0.2125,1.4249212897923829,29.51902651,1.0503022786368068,1,2,1.3153271805298081
Fis-23223,PST,0.7724882260596546,2.6073161609339444,8.537409631,1.014546753188392,1,2,1.5166100843052226
Fis-23223,LLT,0.6825,2.3649682660432783,33.34799966,1.056827369038355,1,2,1.4952535468871238
Fis-25902,PST,0.6785714285714286,2.411858756115191,80.62732439,1.137397761125695,2,3,2.014205940942325
Fis-25902,LLT,0.475,1.949947526528255,220.7752557,1.3762288747331903,3,3,2.2168638674110315
Fis-29540,PST,0.7678571428571429,2.5976780607381182,10.28409431,1.017523341163023,1,2,1.5163167262101547
Fis-29540,LLT,0.5375,2.0749537733701295,40.81081214,1.069545015303856,1,2,1.4514743728581498
Fis-31600,PST,0.6395096283027317,2.330564266606803,35.10083836,1.059814444300774,1,2,1.4908372254014413
Fis-31600,LLT,0.7975,2.5949797602323272,43.85642921,1.0747351605286268,1,2,1.536796479449544
Fis-140634,PST,0.5428571428571428,2.1294134130883418,11.71442638,1.0199608213164115,1,2,1.443671449276717
Fis-140634,LLT,0.38,1.7599380313286062,31.85900035,1.0542899119382465,1,2,1.3879437185189645
Fis-29536,PST,0.34824016563147,1.7243811896783674,62.75696555,1.106944242030346,1,2,1.3978071398901044
Fis-29536,LLT,0.561159420289855,2.1222749786963577,175.6882137,1.2993944302324776,2,2,1.8224291840543052
Fis-29485,PST,0.4107142857142857,1.8544008422464096,7.588575881,1.0129298115823142,1,2,1.392205166648165
Fis-29485,LLT,0.2875,1.574928786002632,30.73821003,1.05237993297713,1,2,1.3493228306513956
Fis-29532,PST,0.1339918946301925,1.2784927846562029,14.26482839,1.0243070528055354,1,2,1.272153772134612
Fis-29532,LLT,0.21719858156028368,1.4343189225336868,44.5390989,1.0758985224189148,2,2,1.5762287969421067
Fis-29406,PST,0.6785714285714286,2.411858756115191,114.7335375,1.195519381486813,1,2,1.5496535730239736
Fis-29406,LLT,0.475,1.949947526528255,256.9106472,1.4378084907283644,1,2,1.5388223699398857
Fis-29481,PST,0.4671814671814672,1.9719189970619904,9.032393136,1.015390272322863,1,2,1.4146142098059857
Fis-29481,LLT,0.7810810810810811,2.562140281332246,11.22730056,1.0191306927446224,1,2,1.511700286302071
Fis-29539,PST,0.39828834759710335,1.8285402754279192,29.91581445,1.0509784591889593,1,2,1.4001742461174425
Fis-29539,LLT,0.6658986175115208,2.331763841766939,104.8492052,1.178675136492188,1,2,1.5311832527961298
Fis-32609,PST,0.4785714285714286,1.9956235137598344,75.13429859,1.1280368989522331,1,2,1.4566592751646275
Fis-32609,LLT,0.335,1.6699335336024568,169.5151869,1.2888747539790206,1,2,1.4404061752830548
Fis-24153,PST,0.3197495731360273,1.6650872463174258,24.37688683,1.0415393740786,1,2,1.3646952208054297
Fis-24153,LLT,0.5489243027888445,2.097803520800827,78.51304867,1.1337947480811146,1,2,1.4768361403694177
Fis-29367,PST,0.1529126213592233,1.3178701510341908,4.026141565,1.0068589395623635,3,3,1.8589638325544826
Fis-29367,LLT,0.26432038834951455,1.528567245911762,16.58957324,1.0282687338392047,3,3,1.9393599484014137
Fis-160267,PST,0.32857142857142857,1.6834470819933167,40.30431636,1.068681877688879,1,2,1.3772712359600983
Fis-160267,LLT,0.23,1.4599230389081077,102.4149347,1.174526808872204,1,2,1.360835790887449
Fis-23198,LLT,0.5872489082969432,2.174456562341033,195.6161564,1.3333543517415565,2,2,1.8453938869061266
