species_id,sumA,ncells_overlap,GEAR,A_scaled
Fis_23064,375.1310940573576,2007,LLT,1.6392721921393827
Fis_23066,393.7249566400824,1997,LLT,1.6709586599024884
Fis_23068,272.9236950921222,1031,LLT,1.465096899724792
Fis_23070,322.5522200021105,1387,LLT,1.5496706480621523
Fis_23071,716.5571656928985,20991,LLT,2.221108599944973
Fis_23074,361.82057917936413,2011,LLT,1.6165892665925556
Fis_23075,375.86285641770894,2010,LLT,1.6405192146092094
Fis_23076,172.10275605788638,1975,LLT,1.2932843233791727
Fis_23077,418.04984982721976,2523,LLT,1.712411582359349
Fis_23078,2.2357231684727594,59,LLT,1.0038078233933343
Fis_23080,5.257988532801392,86,LLT,1.0089581741401084
Fis_23082,36.70131428679451,291,LLT,1.0625418727092482
Fis_23084,14.835467219440034,75,LLT,1.0252794988947593
Fis_23101,246.3988948065114,2173,LLT,1.4198950367211525
Fis_23103,34.29689205659088,624,LLT,1.0584444105952155
Fis_23104,100.28156556084195,601,LLT,1.1708912580724067
Fis_23105,107.08391269933418,1137,LLT,1.1824833816754683
Fis_23113,165.92736961996343,1293,LLT,1.2827606259806685
Fis_23121,18.68478926293392,231,LLT,1.031839266576075
Fis_23123,172.22390493344756,929,LLT,1.2934907775208513
Fis_23124,5.424922498175874,91,LLT,1.0092426522946
Fis_23126,41.827244479209185,182,LLT,1.071277154099828
Fis_23127,572.2989960352093,19753,LLT,1.9752730817955673
Fis_23128,223.78094705014155,899,LLT,1.3813509811618907
Fis_23129,375.68331722182415,2034,LLT,1.640213255429544
Fis_23138,17.967353842793273,157,LLT,1.0306166591586405
Fis_23144,6.221281066536903,39,LLT,1.0105997554780821
Fis_23146,7.267993008368649,57,LLT,1.0123834948197359
Fis_23149,460.67144309278774,2539,LLT,1.7850445673033366
Fis_23153,43.182986890897155,357,LLT,1.0735875233430072
Fis_23155,64.39766817132477,242,LLT,1.1097402221975947
Fis_23156,39.82931330730207,288,LLT,1.0678724079697606
Fis_23157,595.0743088242511,4892,LLT,2.014085308748084
Fis_23158,59.495271281651185,318,LLT,1.1013858719212344
Fis_23159,9.247423209772933,188,LLT,1.0157567127827636
Fis_23161,631.1992244491971,18450,LLT,2.0756470724376928
Fis_23193,296.6498397926971,1247,LLT,1.50552947342231
Fis_23198,195.6161563761707,1192,LLT,1.3333543517485622
Fis_23201,31.261654746253043,287,LLT,1.0532719538902409
Fis_23202,42.398384876782075,416,LLT,1.072250454925054
Fis_23204,15.76487874664599,275,LLT,1.0268633423949707
Fis_23220,7.232565712882206,54,LLT,1.012323121895532
Fis_23221,8.410699314830708,73,LLT,1.0143308215992748
Fis_23222,491.18791510709843,20517,LLT,1.8370487811896732
Fis_23223,33.34799966355786,278,LLT,1.056827369053216
Fis_23239,378.2576060296624,1519,LLT,1.6446001932677465
Fis_23243,113.66664415105242,2464,LLT,1.1937012503141147
Fis_23252,6.40757729311008,61,LLT,1.0109172295559632
Fis_23253,148.96085137566843,434,LLT,1.2538473740402416
Fis_23260,0.13934251747559756,24,LLT,1.000235305976822
Fis_23273,678.6571515928117,13653,LLT,2.15652182731176
Fis_23274,731.5055422706973,13574,LLT,2.2465826643270157
Fis_23277,712.6025723219142,19253,LLT,2.21436943562081
Fis_23278,66.85972315966501,274,LLT,1.1139358983607346
Fis_23280,52.05559690303926,536,LLT,1.0887076561219573
Fis_23292,11.863269282737747,129,LLT,1.020214469846175
Fis_23311,262.3831239579813,1137,LLT,1.4471343346062895
Fis_23322,280.60218809355865,1264,LLT,1.4781820949001772
Fis_23898,653.2527005315769,15501,LLT,2.113229191582641
Fis_23899,847.9818136580238,20806,LLT,2.4450740537336606
Fis_23993,7.410844624042511,44,LLT,1.0126269333788205
Fis_24044,7.65394325973466,53,LLT,1.0130412064782826
Fis_24046,5.766357672866434,47,LLT,1.009824504215248
Fis_24098,789.2835635208457,15473,LLT,2.3450442615133804
Fis_24127,649.413375696231,14212,LLT,2.1066864605021007
Fis_24153,78.51304866622422,1110,LLT,1.133794748094282
Fis_24377,1.732428539544344,6,LLT,1.002950140974529
Fis_24448,236.40947606686677,996,LLT,1.4028717101553212
Fis_25062,94.3033300331299,538,LLT,1.1607035326072794
Fis_25233,91.37862355335528,693,LLT,1.1557194354528761
Fis_25412,5.5309240362548735,92,LLT,1.0094232933154872
Fis_25414,2.9206408600730356,53,LLT,1.004975016183897
Fis_25470,139.45177382255133,570,LLT,1.2376426141092063
Fis_25603,279.80311210369837,1073,LLT,1.4768203608613066
Fis_25664,197.00503392782048,735,LLT,1.3357211877715487
Fis_25886,17.16964023374021,244,LLT,1.029257246801741
Fis_25888,363.66529802190325,1339,LLT,1.6197329180999307
Fis_25889,220.70127056690762,706,LLT,1.3761027940693686
Fis_25892,133.9854189383077,426,LLT,1.2283272027980456
Fis_25894,23.576127105625346,241,LLT,1.0401747707340383
Fis_25895,27.779665977694094,279,LLT,1.0473381720105712
Fis_25897,59.219676369257286,296,LLT,1.100916220751748
Fis_25899,544.0301569709536,16206,LLT,1.9270991397905224
Fis_25900,37.187158424640074,305,LLT,1.0633698171206498
Fis_25902,220.77525574303945,1291,LLT,1.376228874860168
Fis_25903,109.87661096548936,460,LLT,1.1872425189009321
Fis_25905,6.610032119646348,47,LLT,1.0112622400832803
Fis_26085,255.71398785648853,1524,LLT,1.4357692207066068
Fis_26148,301.3978808802203,1350,LLT,1.5136207804430195
Fis_26519,314.66985957440556,1511,LLT,1.5362380350976088
Fis_26902,270.51823300177966,1303,LLT,1.4609976655478207
Fis_26903,372.87971150229987,1554,LLT,1.6354355304217933
Fis_26906,222.26850517741696,895,LLT,1.3787735747499392
Fis_26932,308.4972447778491,1133,LLT,1.5257190609525124
Fis_27224,165.49925938995875,503,LLT,1.2820310679912112
Fis_27236,41.32996222819202,159,LLT,1.0704297175897477
Fis_27240,299.28947905862515,1106,LLT,1.5100277773187671
Fis_27676,131.23543823166347,849,LLT,1.2236408620970445
Fis_27677,1.9176490662503056,32,LLT,1.0032657819137056
Fis_27678,0.045363509212620556,14,LLT,1.000075152979967
Fis_28552,328.24907583708455,1287,LLT,1.5593788643062412
Fis_28553,147.2305537626271,488,LLT,1.2508987118517219
Fis_28555,179.06334536731265,660,LLT,1.3051461131382445
Fis_28559,193.71428047735026,761,LLT,1.3301132968526639
Fis_28560,201.46989049475633,673,LLT,1.3433299098993838
Fis_28561,246.8080156944534,873,LLT,1.420592234292088
Fis_28562,337.8816299442333,1198,LLT,1.5757940450592771
Fis_28563,284.8533600529381,1314,LLT,1.4854266694283038
Fis_28785,296.18659605321955,1006,LLT,1.5047400431599258
Fis_28787,340.71566452018305,1233,LLT,1.5806236249720484
Fis_28947,358.15828005636376,1483,LLT,1.6103482113742809
Fis_29298,6.37070344761014,46,LLT,1.0108543915140267
Fis_29319,15.963735824916512,171,LLT,1.0272022218704993
Fis_29320,117.86099273164496,702,LLT,1.2008489900854977
Fis_29321,212.44701116847045,1248,LLT,1.3620364147373039
Fis_29328,162.690366372835,8021,LLT,1.2772443327100869
Fis_29332,112.92957568903512,442,LLT,1.1924451855262308
Fis_29338,2.0231803953647614,45,LLT,1.0034456216346408
Fis_29367,16.58957323989307,302,LLT,1.0282687338438117
Fis_29380,97.01392171911812,774,LLT,1.1653227490661988
Fis_29385,40.556159484998716,188,LLT,1.0691110525964946
Fis_29388,307.9952361557116,1821,LLT,1.524863570063979
Fis_29406,256.9106472291835,898,LLT,1.4378084908403737
Fis_29409,15.544318170199404,130,LLT,1.026487477210193
Fis_29411,6.512950989301316,39,LLT,1.0110968006489833
Fis_29416,281.71509126035016,1465,LLT,1.4800786330810478
Fis_29421,1.1066122949123383,7,LLT,1.0018836650783598
Fis_29423,633.6301578191506,14306,LLT,2.0797897131353205
Fis_29436,339.2358637210027,1395,LLT,1.5781018433836114
Fis_29459,18.838578237220645,73,LLT,1.0321013438800444
Fis_29481,11.227300556565751,113,LLT,1.0191306927422765
Fis_29485,30.73821003199555,219,LLT,1.0523799329887042
Fis_29500,296.40601237650117,1029,LLT,1.505113958381867
Fis_29505,261.0194627974997,922,LLT,1.4448104707394271
Fis_29521,1.9766689915850293,60,LLT,1.0033663598841613
Fis_29531,529.1104485101314,15394,LLT,1.9016739297742882
Fis_29532,44.53909889584838,817,LLT,1.075898522423315
Fis_29536,175.68821365553833,1761,LLT,1.2993944301995561
Fis_29539,104.8492052100919,413,LLT,1.1786751365352877
Fis_29540,40.81081213988364,356,LLT,1.069545015314241
Fis_29547,5.095766638405621,79,LLT,1.0086817259946854
Fis_30530,199.5371817483233,1805,LLT,1.3400363116426008
Fis_30583,758.3028243717145,14493,LLT,2.2922488733599695
Fis_30780,116.3658497055876,456,LLT,1.1983010632582654
Fis_30995,342.3656965981245,1361,LLT,1.5834355037849186
Fis_31187,8.457564257725608,64,LLT,1.0144106858284339
Fis_31223,155.17052758761565,801,LLT,1.264429505871849
Fis_31247,9.418199548497796,113,LLT,1.0160477388634195
Fis_31408,32.489145888922394,458,LLT,1.0553637655484502
Fis_31568,646.2210262264825,13827,LLT,2.101246263334261
Fis_31570,268.8352777592813,1136,LLT,1.4581296811900295
Fis_31571,48.51172734908323,214,LLT,1.0826684209776463
Fis_31573,171.94332403520093,594,LLT,1.2930126295541402
Fis_31576,48.82455568667501,215,LLT,1.0832015229617225
Fis_31577,364.12550565789115,7174,LLT,1.6205171744295228
Fis_31578,316.79809255753844,2364,LLT,1.5398648332151268
Fis_31582,0.16751962900161743,2,LLT,1.000283323602641
Fis_31583,28.07326635532081,281,LLT,1.0478385069388043
Fis_31585,204.24196751837894,762,LLT,1.3480539057262364
Fis_31589,28.020408816519193,132,LLT,1.0477484305121434
Fis_31594,12.108234161903965,193,LLT,1.0206319232780405
Fis_31600,43.85642920704322,238,LLT,1.0747351605348998
Fis_31602,42.143250983092,334,LLT,1.0718156721110088
Fis_32598,122.69300701739485,989,LLT,1.2090833988435001
Fis_32599,200.75069272359315,909,LLT,1.3421042991963965
Fis_32608,6.924097442999482,40,LLT,1.0117974500591347
Fis_32609,169.51518692866557,808,LLT,1.2888747540692413
Fis_32610,318.3329134802407,1404,LLT,1.542480376568369
Fis_32611,294.75642896704085,1217,LLT,1.502302844161039
Fis_32811,125.69359858791358,534,LLT,1.2141968145013002
Fis_32960,37.82437342801131,295,LLT,1.064455718050199
Fis_32975,280.06655023200074,1133,LLT,1.4772692952192372
Fis_32976,0.1713675931096077,2,LLT,1.0002898810562157
Fis_33107,76.81420103968412,432,LLT,1.1308996809551497
Fis_33775,66.96538072321073,422,LLT,1.114115953202289
Fis_33777,76.06366679657549,372,LLT,1.129620668646999
Fis_34717,7.685024824808352,63,LLT,1.0130941736875083
Fis_35264,319.4964025449799,1352,LLT,1.5444631199912895
Fis_35265,266.6716711676172,1063,LLT,1.4544426016381722
Fis_35514,628.0176344609067,14445,LLT,2.0702252108879016
Fis_47352,331.7893645617942,1175,LLT,1.5654119972310712
Fis_47368,69.01951280026697,296,LLT,1.1176164733094602
Fis_47420,22.168142115231603,226,LLT,1.037775373039742
Fis_47424,0.005266234278678894,1,LLT,1.0000068217763813
Fis_47425,11.867525320500135,93,LLT,1.0202217227126926
Fis_47427,367.8874707397572,1384,LLT,1.6269280739810354
Fis_47488,182.94163594971178,643,LLT,1.3117552471451464
Fis_47495,62.08338785124943,319,LLT,1.105796374143937
Fis_47714,31.584402255637542,175,LLT,1.0538219594905422
Fis_47835,47.296876365784556,235,LLT,1.0805981498681332
Fis_48194,171.33045002617155,1328,LLT,1.2919682089856028
Fis_53171,17.86613602656871,116,LLT,1.0304441702496479
Fis_54405,1.1130907330662012,10,LLT,1.0018947052170508
Fis_54647,4.82015815039631,67,LLT,1.0082120516905062
Fis_54691,34.88342302036472,292,LLT,1.0594439390360115
Fis_54720,30.720244196476415,259,LLT,1.0523493167643732
Fis_54787,16.791767103830352,155,LLT,1.028613299655409
Fis_54790,7.340514115523547,69,LLT,1.0125070806381093
Fis_54800,36.24120632431004,300,LLT,1.0617577862368464
Fis_54855,39.99187459633686,335,LLT,1.0681494344897542
Fis_54860,9.701947957277298,54,LLT,1.0165312846983756
Fis_57444,140.0065343737606,714,LLT,1.238588001451074
Fis_58162,330.6877837809252,1706,LLT,1.5635347539339257
Fis_58165,42.423611901311006,377,LLT,1.072293445201869
Fis_58273,23.78823696024301,438,LLT,1.0405362347408136
Fis_58285,1.531912502949126,25,LLT,1.0026084344086506
Fis_58398,41.41456805386292,440,LLT,1.0705738974101462
Fis_58409,25.22499934686857,123,LLT,1.0429846730276142
Fis_58485,780.0329626951993,19395,LLT,2.3292799810392664
Fis_6035,279.0986214556269,1005,LLT,1.4756198130939877
Fis_60598,0.9227709400001913,19,LLT,1.0015703744352762
Fis_61240,225.34321813762654,789,LLT,1.3840133033249478
Fis_61250,15.71512308344245,154,LLT,1.0267785519857098
Fis_61406,18.53544052550569,193,LLT,1.0315847560389058
Fis_61410,8.651946154655889,73,LLT,1.0147419389870183
Fis_61506,2.7636633088786766,40,LLT,1.0047075051117182
Fis_61508,413.79874986954883,4254,LLT,1.705167130531915
Fis_61614,5.017709218278469,2183,LLT,1.0085487055469153
Fis_61628,251.3632776624388,2829,LLT,1.4283550195046224
Fis_61691,183.5859619323753,7577,LLT,1.3128532661494154
Fis_64122,19.48555412364658,82,LLT,1.0332038786803062
Fis_6652,19.80353996552003,241,LLT,1.0337457697523103
Fis_8339,248.35709437813034,1193,LLT,1.4232320748069065
ITS_Mam_180417,563.7911474843886,16176,LLT,1.9607745520984925
ITS_Mam_180419,186.47720896696592,1070,LLT,1.317780343863857
ITS_Mam_180426,742.2551115267551,20471,LLT,2.264901390637051
ITS_Mam_180429,425.3350189958428,11573,LLT,1.724826500291722
ITS_Mam_180430,443.3370893935796,16008,LLT,1.7555044737783612
ITS_Mam_180434,575.2103613398699,19272,LLT,1.9802344437752166
ITS_Mam_180438,109.58533989256978,4557,LLT,1.1867461534243493
ITS_Mam_180440,181.37120700951994,15780,LLT,1.3090790228928562
ITS_Mam_180445,49.2849835743059,8308,LLT,1.0839861546300344
ITS_Mam_180447,9.699141400434655,4106,LLT,1.0165265019442533
ITS_Mam_180449,0.3055529037519591,52,LLT,1.0005185510542345
ITS_Mam_180451,0.5330811273306608,19,LLT,1.0009062900562598
ITS_Mam_180455,89.98751419921246,9037,LLT,1.1533487961352578
ITS_Mam_180457,529.6188580386506,20424,LLT,1.9025403286768405
ITS_Mam_180459,464.12975505875556,10924,LLT,1.790938000694966
ITS_Mam_180461,484.1182243827225,12755,LLT,1.8250010677984174
ITS_Mam_180463,473.13194625862855,19144,LLT,1.806278957421037
ITS_Mam_180466,523.5535866979271,17882,LLT,1.8922042823627798
ITS_Mam_180469,455.25859661568757,21463,LLT,1.7758203415869098
ITS_Mam_180471,52.83977353608134,247,LLT,1.0900439996327753
ITS_Mam_180475,9.418413811632945,5110,LLT,1.0160481039969087
ITS_Mam_180478,98.68514238064745,400,LLT,1.1681707361039102
ITS_Mam_180488,491.24987792978663,21368,LLT,1.8371543742570031
ITS_Mam_180491,288.6114098857821,19163,LLT,1.4918308968636076
ITS_Mam_180492,517.0996200803534,16267,LLT,1.8812058464938435
ITS_Mam_180495,78.86443271180246,11874,LLT,1.134393554242448
ITS_Mam_180498,546.9674183608088,20858,LLT,1.932104632217251
ITS_Mam_180500,14.654553876028785,2473,LLT,1.0249711979810352
ITS_Mam_180502,631.9425797255312,16064,LLT,2.076913850811218
ITS_Mam_180505,91.72415300321927,11904,LLT,1.156308264574615
ITS_Mam_180507,55.92782453621476,8017,LLT,1.095306458039748
ITS_Mam_180508,145.24979233614408,9757,LLT,1.247523225300317
ITS_Mam_180510,728.5366224068866,16145,LLT,2.241523221559955
ITS_Mam_180511,114.62291408465353,11882,LLT,1.1953308641874598
ITS_Mam_180513,139.3809020020335,11933,LLT,1.2375218388993132
ITS_Mam_180516,116.40555274596773,11892,LLT,1.1983687226326156
ITS_Mam_180517,471.8718891592679,19177,LLT,1.804131648948635
ITS_Mam_180524,185.59220919334473,21353,LLT,1.3162721840249616
ITS_Mam_180525,554.9583221678645,19550,LLT,1.9457222178455107
ITS_Mam_180526,105.52972439488167,17169,LLT,1.1798348336727211
ITS_Mam_180527,214.340603085461,21431,LLT,1.3652633526028093
ITS_Mam_180528,412.75192475534163,21144,LLT,1.7033831983291594
ITS_Mam_180530,536.9302771817947,21414,LLT,1.9149999801317796
ITS_Mam_180535,124.6431941567871,9767,LLT,1.2124067826562743
ITS_Mam_552461,78.44022671425319,11798,LLT,1.1336706495954731
ITS_Mam_552771,166.19365314159063,11952,LLT,1.283214409275363
ITS_Mam_555654,226.95632109999065,2289,LLT,1.386762249908161
ITS_Mam_612592,32.60225427229136,11829,LLT,1.055556517599156
ITS_Mam_612596,286.56085573198936,2141,LLT,1.4883364740237282
ITS_Mam_612597,709.3999010590604,19272,LLT,2.2089116487153326
ITS_Mam_771132,24.76300799404271,182,LLT,1.0421973770022175
Rep_2666,735.5038455799119,17630,LLT,2.2533963163237907
Rep_2941,432.84893628033205,1836,LLT,1.7376312360882968
Rep_4381,643.1333093523223,21441,LLT,2.0959843743233364
Rep_5181,448.22895468762,1930,LLT,1.7638408767850757
Rep_6936,272.73601904516727,1193,LLT,1.4647770742455355
Rep_8732,84.95549587416463,546,LLT,1.1447735533243248
